GEOID,population
39049007812,4886.0
39049007820,3923.0
39049007830,3084.0
39049007922,6469.0
39049007931,4460.0
39049007941,2887.0
39049007955,2970.0
39049007956,4710.0
39049007957,5571.0
39049007958,3358.0
39049007959,2066.0
39049007960,4746.0
39049007961,4548.0
39049007962,5662.0
39049007963,3718.0
39049007964,6681.0
39049007965,3494.0
39049007966,5294.0
39049008001,3330.0
39049008002,3444.0
39049008110,4261.0
39049008120,4424.0
39049008132,6886.0
39049008163,3602.0
39049008164,5087.0
39049008165,2012.0
39049008166,5426.0
39049008167,3289.0
39049008168,3754.0
39049008169,4481.0
39049008170,5002.0
39049008171,3112.0
39049008172,5548.0
39049008210,2281.0
39049008230,2684.0
39049008241,2656.0
39049008242,6283.0
39049008311,4117.0
39049008312,4760.0
39049008321,3260.0
39049008322,4459.0
39049008330,1479.0
39049008340,5852.0
39049008350,7496.0
39049008360,6594.0
39049008380,5608.0
39049008381,4484.0
39049008382,3475.0
39049008400,3765.0
39049008500,5259.0
39049008710,2162.0
39049008720,3338.0
39049008730,1878.0
39049008811,1785.0
39049008812,3001.0
39049008813,2455.0
39049008821,2311.0
39049008822,4395.0
39049008825,6537.0
39049008900,5269.0
39049009000,3659.0
39049009100,4892.0
39049009220,2521.0
39049009230,4643.0
39049009240,2205.0
39049009250,2532.0
39049009251,1407.0
39049009252,3453.0
39049009311,3001.0
39049009312,3438.0
39049009321,3197.0
39049009322,3660.0
39049009323,3858.0
39049009325,4954.0
39049009326,2347.0
39049009332,3785.0
39049009334,3069.0
39049009336,2068.0
39049009337,4397.0
39049009340,3217.0
39049009350,3479.0
39049009361,5231.0
39049009372,4754.0
39049009373,6687.0
39049009381,6901.0
39049009382,3002.0
39049009383,2875.0
39049009384,2548.0
39049009385,3530.0
39049009386,2867.0
39049009390,6880.0
39049009391,5339.0
39049009392,3407.0
39049009393,3463.0
39049009394,1867.0
39049009395,4883.0
39049009396,3383.0
39049009397,3131.0
39049009401,5319.0
39049009403,3238.0
39049009404,3075.0
39049009405,3638.0
39049009410,3455.0
39049009420,5997.0
39049009440,4620.0
39049009495,4842.0
39049009497,1713.0
39049009498,3848.0
39049009520,4842.0
39049009590,5308.0
39049009600,4398.0
39049009711,4747.0
39049009712,3094.0
39049009751,6137.0
39049009752,6748.0
39049009753,5723.0
39049009754,3102.0
39049009755,7566.0
39049009756,2320.0
39049009757,4696.0
39049009801,3760.0
39049009802,3519.0
39049009900,1974.0
39049010000,5884.0
39049010100,1290.0
39049010201,3720.0
39049010202,5410.0
39049010203,3833.0
39049010204,6049.0
39049010300,2484.0
39049010401,2241.0
39049010402,6053.0
39049010501,5309.0
39049010502,3503.0
39049010601,6008.0
39049010602,5939.0
39049010700,1283.0
39049010900,5608.0
39049980000,0.0
39051040100,3231.0
39051040200,4462.0
39051040300,4777.0
39051040400,3405.0
39051040500,4887.0
39051040600,4673.0
39051040701,2602.0
39051040702,5159.0
39051040800,4987.0
39051040900,4526.0
39053953500,4172.0
39053953600,4276.0
39053953700,4284.0
39053953800,4089.0
39053953901,3998.0
39053953902,2238.0
39053954000,4070.0
39053954100,2242.0
39055310100,2262.0
39055310200,1843.0
39055310600,5995.0
39055310700,4049.0
39055310800,6935.0
39055310900,3130.0
39055311000,3663.0
39055311300,4388.0
39055311400,5283.0
39055311500,5561.0
39055311600,3962.0
39055311700,4892.0
39055311800,7893.0
39055311900,6599.0
39055312000,2790.0
39055312100,4437.0
39055312201,5516.0
39055312202,4220.0
39055312203,4713.0
39055312300,4155.0
39055312400,3122.0
39057200101,2418.0
39057200103,3468.0
39057200104,5665.0
39057200300,3835.0
39057200400,2048.0
39057200500,4936.0
39057200600,3955.0
39057200700,4237.0
39057200901,3898.0
39057200902,3043.0
39057210101,3231.0
39057210102,2311.0
39057210201,4838.0
39057210202,3501.0
39057210300,3664.0
39057210401,5468.0
39057210402,4532.0
39057210500,5891.0
39057210602,5172.0
39057210603,8567.0
39057210604,5398.0
39057210605,2921.0
39057220101,3776.0
39057220102,5253.0
39057220201,4097.0
39057220202,4067.0
39057230100,2554.0
39057240100,2906.0
39057240200,5070.0
39057240302,3941.0
39057240303,4141.0
39057240304,4332.0
39057240500,4398.0
39057240600,4801.0
39057240700,2797.0
39057255000,3507.0
39057260100,6708.0
39057270100,3725.0
39057280101,2622.0
39057280102,2081.0
39057280200,1399.0
39057280300,1871.0
39059977100,4557.0
39059977200,4436.0
39059977300,3301.0
39059977400,3520.0
39059977500,3407.0
39059977600,3043.0
39059977700,3890.0
39059977800,3822.0
39059977900,4302.0
39059978000,4264.0
39061000200,809.0
39061000700,2407.0
39061000900,2010.0
39061001000,1722.0
39061001100,1018.0
39061001600,723.0
39061001700,1257.0
39061001800,1446.0
39061001900,1910.0
39061002000,1449.0
39061002200,2159.0
39061002300,1206.0
39061002500,2757.0
39061002600,3542.0
39061002700,1680.0
39061002800,1190.0
39061002901,2010.0
39061002902,2249.0
39061003000,5113.0
39061003200,1737.0
39061003300,2701.0
39061003600,1019.0
39061003700,1437.0
39061003800,2046.0
39061003900,1794.0
39061004000,2219.0
39061004100,1468.0
39061004200,1779.0
39061004602,4415.0
39061004603,4155.0
